latitude,housing_median_age,population,households,median_income,ocean_proximity,median_house_value,all_rooms_amount
33.22,11,2012,703,3.1906,<1H OCEAN,234500,4905
33.23,11,918,500,3.1272,<1H OCEAN,281300,4897
33.23,13,2228,866,4.9335,<1H OCEAN,298100,6738
33.23,14,1385,512,4.15,<1H OCEAN,272200,3908
33.2,16,1253,393,4.0328,<1H OCEAN,294600,3149
33.2,16,1875,609,5.543,<1H OCEAN,286400,5038
33.22,17,1693,597,3.3882,<1H OCEAN,190800,4347
33.22,16,1555,560,1.7217,<1H OCEAN,175000,2777
33.22,15,704,322,1.9571,<1H OCEAN,162500,1773
33.24,26,1014,304,4.3068,<1H OCEAN,240100,2321
33.23,13,1767,614,4.0776,<1H OCEAN,196000,4404
33.23,21,1194,312,3.4359,<1H OCEAN,150900,2026
33.23,13,1946,579,2.9875,<1H OCEAN,172000,3556
33.22,18,962,557,1.808,<1H OCEAN,97000,2907
33.22,16,1036,608,2.0246,<1H OCEAN,148800,3953
33.22,20,1173,349,4.1316,<1H OCEAN,162500,2296
33.21,9,1938,525,2.1293,<1H OCEAN,151400,3112
33.21,34,348,127,4.125,<1H OCEAN,164600,652
33.25,6,2997,1029,4.6187,<1H OCEAN,205000,7153
33.23,5,9690,3510,4.1405,<1H OCEAN,198500,24841
33.22,5,999,325,5.0249,<1H OCEAN,196700,2620
33.22,16,470,313,1.8849,<1H OCEAN,90800,1731
33.22,13,1065,531,2.3844,<1H OCEAN,98600,3374
33.21,5,3161,1012,4.4531,<1H OCEAN,177500,6760
33.22,26,1160,331,3.9815,<1H OCEAN,142600,2357
33.22,19,1654,435,3.5,<1H OCEAN,135800,2610
33.21,26,1325,427,3.0197,<1H OCEAN,136000,2314
33.2,11,1012,285,4.21,NEAR OCEAN,175600,1733
33.2,23,1360,404,4.2054,<1H OCEAN,150700,2524
33.2,13,1675,629,2.8214,<1H OCEAN,121900,3888
33.2,34,978,332,4.3542,<1H OCEAN,156900,2174
33.19,8,663,209,2.724,NEAR OCEAN,139300,1262
33.19,5,1633,580,3.4456,NEAR OCEAN,165800,3336
33.21,9,1992,453,2.066,<1H OCEAN,127200,2432
33.21,19,1859,446,2.1875,<1H OCEAN,121700,2361
33.21,18,1581,387,3.0982,<1H OCEAN,111300,2265
33.2,25,1045,386,2.4505,<1H OCEAN,147500,2046
33.2,26,989,367,2.5119,<1H OCEAN,171700,2105
33.2,22,1472,596,2.0625,<1H OCEAN,124500,2979
33.2,10,1302,471,2.7961,<1H OCEAN,131300,2523
33.21,13,1035,293,2.6339,<1H OCEAN,117000,1495
33.21,21,861,381,3.6181,<1H OCEAN,213800,2320
33.21,19,1901,735,3.6375,<1H OCEAN,198800,5228
33.2,31,801,292,4.4844,<1H OCEAN,205500,2013
33.2,29,1770,693,3.5109,<1H OCEAN,166000,4092
33.2,21,999,356,4.8929,<1H OCEAN,212500,2644
33.2,22,1288,466,5.04,<1H OCEAN,253700,3855
33.19,16,1948,606,2.7019,<1H OCEAN,216900,3660
33.18,4,1481,627,2.9133,NEAR OCEAN,215700,4144
33.19,4,1518,545,2.9469,NEAR OCEAN,216100,2937
33.19,2,1044,522,4.2361,NEAR OCEAN,158500,3138
33.19,18,830,279,4.5764,<1H OCEAN,207000,2197
33.19,19,1035,352,2.9191,<1H OCEAN,159400,1920
33.19,22,1147,422,3.6346,<1H OCEAN,192500,3001
33.18,19,1646,554,5.0195,<1H OCEAN,200200,3902
33.17,6,3760,1460,4.1807,NEAR OCEAN,182600,9413
33.17,18,828,283,4.2383,NEAR OCEAN,239000,2442
33.17,7,809,282,5.552,NEAR OCEAN,283900,2661
33.16,4,2282,801,5.5956,NEAR OCEAN,247800,6740
33.16,17,781,281,5.6605,NEAR OCEAN,224400,1967
33.18,15,1632,721,2.7644,NEAR OCEAN,111400,4572
33.18,17,436,168,3.1667,NEAR OCEAN,160600,997
33.18,16,842,538,2.1205,NEAR OCEAN,157300,3593
33.18,14,384,126,6.2096,NEAR OCEAN,178100,794
33.18,9,2235,746,4.5781,NEAR OCEAN,225600,5333
33.15,4,10877,3958,4.6357,NEAR OCEAN,244900,28050
33.15,11,952,448,4.0625,NEAR OCEAN,87500,3005
33.17,4,3925,1672,4.2826,<1H OCEAN,237500,11872
33.17,6,810,322,3.625,<1H OCEAN,135700,1849
33.16,4,1164,582,4,NEAR OCEAN,228100,3691
33.16,2,2091,808,3.6736,NEAR OCEAN,214500,5570
33.18,13,2328,801,3.3444,<1H OCEAN,183900,5159
33.17,16,1446,362,3.75,<1H OCEAN,163800,2148
33.19,21,1722,593,4.8152,<1H OCEAN,218500,4377
33.18,7,1921,657,4.1128,<1H OCEAN,209700,4283
33.16,13,1246,579,2.6487,<1H OCEAN,196000,3635
33.16,13,3094,1091,2.3159,<1H OCEAN,91600,5640
33.15,11,1927,765,3.0139,<1H OCEAN,199000,4955
33.14,19,1663,403,3.8147,<1H OCEAN,139200,2439
33.14,5,2314,705,5.0123,NEAR OCEAN,210400,5424
33.14,12,1708,952,2.8586,<1H OCEAN,163300,5793
33.13,15,754,409,2.2278,NEAR OCEAN,132800,2257
33.18,25,426,137,3.0221,<1H OCEAN,214300,711
33.16,15,3943,1006,3.1793,<1H OCEAN,159900,7129
33.16,5,2726,905,3.5839,<1H OCEAN,158500,5712
33.15,15,997,390,3.4833,<1H OCEAN,193200,2622
33.15,17,702,192,5.5696,<1H OCEAN,168400,1331
33.15,16,758,178,5.0346,<1H OCEAN,174600,1327
33.14,15,470,217,2.3062,<1H OCEAN,158900,1278
33.15,16,1759,663,3.1776,<1H OCEAN,172600,4578
33.14,16,993,277,4.8526,<1H OCEAN,170700,1927
33.14,5,1320,512,4.1053,<1H OCEAN,171400,3157
33.14,16,1025,267,4.1641,<1H OCEAN,163600,1982
33.14,12,1211,396,3.8967,<1H OCEAN,172600,2771
33.14,12,1147,433,4.0495,<1H OCEAN,153900,2714
33.14,12,1677,728,2.3267,<1H OCEAN,92000,4575
33.15,7,5410,1580,2.32,<1H OCEAN,117500,7908
33.13,19,912,554,3.775,NEAR OCEAN,168000,3664
33.12,18,1473,675,5.1194,NEAR OCEAN,247800,5108
33.12,4,926,561,4.3672,NEAR OCEAN,258900,3950
33.11,16,1197,552,5.1814,NEAR OCEAN,279900,4071
33.12,8,3335,1323,5.311,NEAR OCEAN,255800,9989
33.11,10,1410,557,6.0336,NEAR OCEAN,240300,4032
33.1,4,685,248,7.745,NEAR OCEAN,237400,2153
33.1,14,1176,614,3.9464,NEAR OCEAN,171900,4396
33.09,22,349,169,7.0423,NEAR OCEAN,500001,2805
33.09,13,1335,603,4.1667,NEAR OCEAN,227100,4491
33.09,7,2015,768,6.3373,NEAR OCEAN,279600,6175
33.08,13,1311,435,7.5402,NEAR OCEAN,340300,4116
33.08,14,3097,1014,6.617,NEAR OCEAN,285200,8220
33.08,12,1958,716,5.3905,NEAR OCEAN,299600,5894
33.13,9,3773,1250,3.0426,<1H OCEAN,129900,7127
33.14,15,827,239,4.3846,<1H OCEAN,154200,1747
33.14,11,921,294,4.2357,<1H OCEAN,160900,1722
33.14,16,1683,408,4.7426,<1H OCEAN,160600,2975
33.15,17,936,287,5.1842,<1H OCEAN,157700,2190
33.15,24,1158,360,4.7941,<1H OCEAN,147500,2534
33.19,15,1656,429,5.0461,<1H OCEAN,222400,3642
33.18,17,2732,830,5.1771,<1H OCEAN,212800,6277
33.17,4,2844,950,4.4477,<1H OCEAN,174800,6439
33.17,12,1226,428,5.4819,<1H OCEAN,183800,2877
33.16,11,2697,977,4.8554,<1H OCEAN,206700,7371
33.15,15,1231,503,3.2024,<1H OCEAN,180400,3516
33.14,19,1444,503,3.5462,<1H OCEAN,156800,3123
33.15,13,1981,840,3.4764,<1H OCEAN,137500,4823
33.13,17,4526,1474,2.6152,<1H OCEAN,135300,8449
33.13,33,612,176,2.1786,<1H OCEAN,137500,720
33.14,27,2447,717,3.8185,<1H OCEAN,137200,4493
33.13,20,5370,1838,2.3762,<1H OCEAN,98500,9781
33.15,15,6583,2789,2.8247,<1H OCEAN,150000,16702
33.14,16,2737,1051,2.25,<1H OCEAN,136300,5718
33.13,12,4854,1957,2.8015,<1H OCEAN,143500,10856
33.13,17,7014,2267,2.1437,<1H OCEAN,113700,11094
33.12,43,107,48,0.7054,<1H OCEAN,137500,151
33.15,14,2916,1295,4.7019,<1H OCEAN,191100,9781
33.15,5,1398,581,3.1467,<1H OCEAN,161100,3844
33.15,7,1564,457,4.4655,<1H OCEAN,182800,3274
33.18,11,2300,970,3.7109,<1H OCEAN,199800,6520
33.14,7,4917,2424,2.3171,<1H OCEAN,159500,13241
33.14,10,1395,582,3.4455,<1H OCEAN,190500,3844
33.12,7,2662,923,4.9005,<1H OCEAN,264000,7158
33.13,17,1123,699,2.082,<1H OCEAN,80000,3816
33.12,46,59,13,3.875,<1H OCEAN,200000,65
33.12,12,315,201,0.813,<1H OCEAN,275000,1303
33.11,17,1167,647,2.2875,<1H OCEAN,132400,3268
33.07,12,4074,1504,4.3513,<1H OCEAN,199600,10905
33.07,45,363,177,3.6389,<1H OCEAN,186600,1267
33.07,16,1080,365,8.6803,<1H OCEAN,347300,2738
33.07,8,1045,340,8.5957,<1H OCEAN,444100,3099
33.09,5,5640,1997,4.4375,<1H OCEAN,353000,14207
33.08,23,1383,488,4.9844,<1H OCEAN,249100,3901
33.1,21,1387,499,3.8292,<1H OCEAN,177000,3415
33.09,23,1988,658,4.7566,<1H OCEAN,178300,4416
33.12,11,620,163,2.5284,<1H OCEAN,122500,751
33.11,31,1301,331,2.5331,<1H OCEAN,115100,1680
33.11,28,1556,563,2.2,<1H OCEAN,127700,2679
33.11,32,891,286,3.1429,<1H OCEAN,171600,2034
33.12,37,823,229,1.8363,<1H OCEAN,145500,1328
33.11,31,1326,427,3.0915,<1H OCEAN,139900,2528
33.11,31,1669,463,2.2146,<1H OCEAN,116700,2276
33.12,33,565,188,1.875,<1H OCEAN,114300,882
33.12,21,2818,900,3.1458,<1H OCEAN,187700,5505
33.12,32,1224,461,2.7216,<1H OCEAN,146300,2973
33.12,12,1251,529,2.4122,<1H OCEAN,127000,3052
33.11,17,3004,1139,3.0054,<1H OCEAN,142300,6802
33.09,11,3516,1261,4.0484,<1H OCEAN,262500,8759
33.13,15,3555,1118,4.7022,<1H OCEAN,172800,8185
33.13,10,2177,783,6.7957,<1H OCEAN,287500,6000
33.13,17,1118,369,4.2813,<1H OCEAN,169900,2757
33.11,18,2095,677,5.4786,<1H OCEAN,223500,5035
33.13,22,1099,362,5.2323,<1H OCEAN,167500,2817
33.1,13,2119,662,6.1868,<1H OCEAN,320200,6262
33.12,25,1286,419,5.4663,<1H OCEAN,248300,3588
33.09,16,1902,566,6.1834,<1H OCEAN,335600,5258
33.06,16,1628,535,4.8836,<1H OCEAN,239900,4035
32.99,14,1448,452,5.0278,<1H OCEAN,210900,3317
32.96,18,992,329,4.5,<1H OCEAN,222600,2440
33.08,15,1474,460,4.0408,<1H OCEAN,225900,3274
33.08,13,737,279,5.5842,<1H OCEAN,239100,1666
33,7,5102,1697,5.5102,<1H OCEAN,221000,14426
33.01,5,2592,797,5.4155,<1H OCEAN,199200,6528
33.05,11,4197,1502,2.8827,<1H OCEAN,166700,8800
33.02,16,1818,529,5.2596,<1H OCEAN,171500,3745
33.03,11,1975,579,3.475,<1H OCEAN,167200,3847
33.05,17,5030,1596,3.6348,<1H OCEAN,164500,10733
33.02,17,251,69,4.6518,<1H OCEAN,170200,469
33.02,11,645,198,5.6674,<1H OCEAN,209800,1429
33.33,17,1802,673,2.4744,INLAND,158200,5136
33.16,26,1001,324,2.1797,INLAND,156300,2194
33.06,23,612,258,2.7813,INLAND,172900,2096
33.09,36,334,126,3.0089,INLAND,134400,1216
33.05,15,536,209,4.125,INLAND,148200,2346
33.04,11,616,269,3.875,INLAND,198100,3060
33.09,24,532,188,1.5909,INLAND,221900,1650
32.97,16,120,43,5.359,<1H OCEAN,193800,423
32.9,18,1754,656,4.57,INLAND,189900,5306
33.36,24,731,295,3.3214,INLAND,176400,3260
33.28,19,327,185,3.3625,INLAND,100000,2158
33.07,17,452,184,1.9875,INLAND,83700,1218
32.84,18,194,69,2.5179,INLAND,58800,510
33.19,12,1289,570,2.5795,INLAND,98700,6042
32.69,19,2133,718,2.919,INLAND,116500,4961
32.65,22,1644,516,2.1949,INLAND,127100,3323
32.74,16,1046,367,1.7137,INLAND,110700,3201
32.64,28,567,254,1.4648,INLAND,61800,2017
32.85,17,2266,769,4.2321,<1H OCEAN,217400,5708
32.84,12,1891,721,3.5769,<1H OCEAN,231800,5067
32.84,16,1627,624,3.1196,<1H OCEAN,187200,4013
32.82,16,1969,767,2.875,<1H OCEAN,222900,4505
32.82,17,1222,443,6.6361,<1H OCEAN,308600,3829
32.8,11,1672,546,6.1481,<1H OCEAN,274600,4439
32.86,18,2032,745,4.0159,<1H OCEAN,169100,4962
32.75,15,993,309,5.5164,<1H OCEAN,248900,2374
32.73,8,2048,575,6.4745,<1H OCEAN,300300,5254
32.72,13,1431,503,5.7652,<1H OCEAN,259900,3759
32.67,9,1355,362,6.2578,<1H OCEAN,293100,3045
32.74,14,2129,688,4.7367,<1H OCEAN,214500,4836
32.61,19,1421,491,3.5227,<1H OCEAN,206100,3172
37.81,25,592,441,3.6728,NEAR BAY,500001,1723
37.81,31,2305,1201,1.8981,NEAR BAY,500001,5302
37.81,52,473,250,4.3472,NEAR BAY,500001,1631
37.8,52,838,510,8.0755,NEAR BAY,500001,3433
37.8,52,1848,1255,4.9211,NEAR BAY,500001,6340
37.8,50,958,712,3.2356,NEAR BAY,500001,3225
37.8,52,277,165,4.4712,NEAR BAY,500001,911
37.8,52,1335,613,3.1477,NEAR BAY,500001,3255
37.8,52,1328,559,4.1607,NEAR BAY,350000,3229
37.8,52,1279,709,5.4378,NEAR BAY,500001,4053
37.8,52,629,247,2.5875,NEAR BAY,500001,1064
37.8,52,1906,863,3.6065,NEAR BAY,433300,5034
37.8,52,437,272,6.3245,NEAR BAY,500001,1597
37.8,52,679,448,4.775,NEAR BAY,500001,2435
37.8,52,920,503,4.2015,NEAR BAY,412500,2662
37.81,12,536,334,7.7852,NEAR BAY,250000,1698
37.8,52,1415,664,2.8229,NEAR BAY,375000,3191
37.8,52,1432,513,1.9063,NEAR BAY,300000,2212
37.8,52,1700,400,2.75,NEAR BAY,168800,1789
37.8,52,1016,395,3.3839,NEAR BAY,400000,2140
37.8,52,2957,710,1.8295,NEAR BAY,243800,2614
37.8,30,1648,684,0.8836,NEAR BAY,450000,2559
37.8,52,1446,711,5.866,NEAR BAY,500001,4534
37.8,52,1785,733,3.5746,NEAR BAY,350000,3643
37.79,52,2062,966,2.9871,NEAR BAY,380000,4609
37.8,52,1156,651,4.3472,NEAR BAY,500001,3482
37.8,52,1830,977,4.2458,NEAR BAY,450000,4863
37.8,52,1576,1034,2.0987,NEAR BAY,458300,4436
37.8,52,932,427,3.3643,NEAR BAY,420000,2263
37.8,52,2122,850,2.5603,NEAR BAY,287500,3937
37.79,52,2286,994,2.565,NEAR BAY,225000,4478
37.79,52,2112,1045,2.1343,NEAR BAY,400000,4464
37.79,52,2452,1131,2.5013,NEAR BAY,275000,4743
37.79,52,1711,830,3.0296,NEAR BAY,500001,3760
37.79,52,1178,727,3.3681,NEAR BAY,500001,4171
37.79,52,904,431,3.5066,NEAR BAY,350000,2705
37.8,52,1846,620,1.9145,NEAR BAY,225000,2641
37.79,52,1515,861,1.3668,NEAR BAY,55000,3240
37.8,52,3260,1457,0.9,NEAR BAY,500001,4795
37.8,25,1525,1169,4.5581,NEAR BAY,500001,6035
37.79,52,1007,623,1.4552,NEAR BAY,450000,1845
37.79,52,1688,662,1.5156,NEAR BAY,237500,2174
37.79,52,1504,1047,3.2059,NEAR BAY,500001,4896
37.79,52,3436,2119,2.5166,NEAR BAY,275000,8525
37.79,52,1761,1029,1.8068,NEAR BAY,225000,3978
37.79,52,4518,2538,1.724,NEAR BAY,225000,8530
37.78,26,628,445,2.3304,NEAR BAY,500001,1319
37.78,27,1211,752,0.8543,NEAR BAY,500001,2612
37.81,39,1137,725,3.7679,NEAR BAY,500001,4112
37.8,52,540,319,4.2857,NEAR BAY,500001,2136
37.81,52,1297,798,4.6781,NEAR BAY,500001,5251
37.81,52,287,184,3.9028,NEAR BAY,500001,1697
37.8,52,500,335,5.0376,NEAR BAY,500001,3463
37.8,52,1045,620,4.5523,NEAR BAY,500001,3992
37.8,52,714,448,3.2447,NEAR BAY,500001,2050
37.8,52,445,257,2.7717,NEAR BAY,500000,1297
37.8,52,1145,658,4.625,NEAR BAY,500001,3868
37.8,52,842,410,7.9761,NEAR BAY,500001,3633
37.8,52,1029,577,5.2539,NEAR BAY,500001,3458
37.8,52,727,464,3.9856,NEAR BAY,500001,2090
37.8,52,1259,806,4.1047,NEAR BAY,466700,4020
37.8,52,1302,764,4.199,NEAR BAY,400000,3601
37.8,52,1240,779,3.3715,NEAR BAY,500000,3815
37.8,52,1045,669,3.6893,NEAR BAY,475000,2702
37.8,52,349,233,3.2235,NEAR BAY,500000,1257
37.8,52,553,288,4.0417,NEAR BAY,500001,1702
37.8,52,1014,685,4.038,NEAR BAY,500001,3429
37.8,52,925,552,5.0365,NEAR BAY,500000,3268
37.8,52,959,607,5.7934,NEAR BAY,500001,3169
37.8,52,954,572,4.5399,NEAR BAY,500001,3424
37.8,52,1466,1024,4.5913,NEAR BAY,500001,5191
37.79,48,1980,1239,4.0156,NEAR BAY,500001,5848
37.79,52,1377,852,3.8068,NEAR BAY,500001,4457
37.79,52,1248,813,7.2623,NEAR BAY,500001,4333
37.79,52,2065,1374,5.8543,NEAR BAY,500001,7752
37.79,52,648,370,5.3124,NEAR BAY,500001,2338
37.79,52,402,157,10.8783,NEAR BAY,500001,1486
37.79,52,722,327,8.0755,NEAR BAY,500001,2398
37.79,52,483,181,15.0001,NEAR BAY,500001,1633
37.79,52,668,291,10.0914,NEAR BAY,500001,2476
37.79,52,1107,536,5.5634,NEAR BAY,500001,3648
37.79,52,731,429,1.4804,NEAR BAY,425000,2216
37.79,52,495,208,10.7097,NEAR BAY,500001,1672
37.79,52,304,110,14.2959,NEAR BAY,500001,995
37.79,52,743,348,5.2909,NEAR BAY,500001,2479
37.79,52,800,487,3.975,NEAR BAY,500001,2352
37.79,52,1525,796,4.4375,NEAR BAY,500001,4480
37.79,52,1371,799,6.4209,NEAR BAY,500001,4593
37.79,52,1319,887,4.3986,NEAR BAY,500001,4460
37.79,52,1152,830,4.2042,NEAR BAY,500001,4188
37.79,52,1202,804,2.6607,NEAR BAY,87500,3406
37.79,6,655,284,3.4423,NEAR BAY,117500,971
37.79,50,1475,997,2.7165,NEAR BAY,500001,4407
37.79,52,1294,769,3.4375,NEAR BAY,500001,3862
37.79,25,649,379,5.0049,NEAR BAY,460000,2031
37.79,52,831,433,4.4464,NEAR BAY,500001,2364
37.79,52,1224,483,4.0882,NEAR BAY,468800,2574
37.79,52,614,356,3.6812,NEAR BAY,500000,2110
37.78,52,1243,573,2.8569,NEAR BAY,372200,3352
37.78,45,1320,693,3.1576,NEAR BAY,333300,3446
37.79,46,761,453,3.7188,NEAR BAY,500001,2473
37.78,52,1515,691,5.0156,NEAR BAY,500001,4691
37.79,24,1362,957,2.6782,NEAR BAY,450000,3460
37.78,10,1245,789,1.3062,NEAR BAY,220000,3223
37.78,39,901,281,1.4866,NEAR BAY,237500,1491
37.78,52,560,294,3.7159,NEAR BAY,494400,1636
37.78,52,1392,578,4,NEAR BAY,355300,3292
37.78,47,837,375,5.2806,NEAR BAY,400000,2061
37.78,37,481,297,3.6875,NEAR BAY,492300,1549
37.78,52,1703,657,2.8654,NEAR BAY,280000,4301
37.78,44,561,326,3.875,NEAR BAY,412500,1879
37.78,43,897,393,4.1319,NEAR BAY,322700,1849
37.78,48,464,205,3.2011,NEAR BAY,428300,1207
37.78,52,2198,418,3.6667,NEAR BAY,418400,2471
37.78,16,601,219,2.151,NEAR BAY,146900,1119
37.78,49,1277,546,2.9792,NEAR BAY,350000,2833
37.78,52,1588,800,3.3882,NEAR BAY,471400,3868
37.78,52,1309,653,2.943,NEAR BAY,341700,3483
37.78,52,514,284,2.4196,NEAR BAY,346200,1397
37.78,31,707,379,3.1607,NEAR BAY,293800,1750
37.78,26,1821,936,2.6392,NEAR BAY,287500,4621
37.78,2,577,363,3.6437,NEAR BAY,275000,1673
37.78,19,2079,1470,3.1462,NEAR BAY,187500,5710
37.78,17,1093,384,1.8438,NEAR BAY,72500,1596
37.78,17,1670,893,1.077,NEAR BAY,115000,3636
37.78,24,1371,585,0.9355,NEAR BAY,112500,2733
37.78,52,634,341,2.4414,NEAR BAY,275000,1414
37.78,52,895,456,2.1516,NEAR BAY,187500,1723
37.78,29,1009,379,1.3844,NEAR BAY,177500,1674
37.78,52,1284,576,2.105,NEAR BAY,316700,2580
37.78,52,2070,927,2.8202,NEAR BAY,442900,5083
37.77,52,1913,973,2.9567,NEAR BAY,425000,5016
37.78,52,1696,676,2.5721,NEAR BAY,475000,3664
37.77,52,1355,628,2.0161,NEAR BAY,364300,3352
37.77,52,1090,507,3.3679,NEAR BAY,350000,2887
37.77,52,1526,664,3.3068,NEAR BAY,500001,3896
37.77,52,885,437,3.0906,NEAR BAY,500001,2187
37.77,52,1518,777,3.6186,NEAR BAY,500001,4282
37.77,52,1039,472,4.1417,NEAR BAY,500000,2805
37.77,52,1100,585,3.0409,NEAR BAY,500000,2818
37.77,52,1275,553,3.35,NEAR BAY,492900,3271
37.77,52,1712,787,3.3702,NEAR BAY,335700,4395
37.77,52,742,318,4.445,NEAR BAY,400000,2126
37.77,52,939,501,3.2239,NEAR BAY,488900,2522
37.77,52,1428,700,3.0766,NEAR BAY,438900,3730
37.77,52,589,361,2.5186,NEAR BAY,250000,1435
37.77,52,867,515,2.879,NEAR BAY,450000,2493
37.77,52,654,425,2.6914,NEAR BAY,366700,2049
37.77,52,1428,597,2.3977,NEAR BAY,412500,3243
37.77,52,1188,591,2.3887,NEAR BAY,337500,3036
37.77,52,872,471,3.2981,NEAR BAY,222700,2334
37.77,52,1939,1053,2.7587,NEAR BAY,354500,5513
37.77,52,1170,614,3.6894,NEAR BAY,418800,3314
37.77,52,849,530,5.1788,NEAR BAY,476900,3096
37.77,52,2023,1196,4.4085,NEAR BAY,400000,6872
37.76,38,833,435,6.8939,NEAR BAY,455900,2654
37.77,52,1494,619,4.4875,NEAR BAY,500001,3892
37.77,52,1374,714,4.3667,NEAR BAY,500001,4250
37.76,50,979,516,4.6912,NEAR BAY,500001,3025
37.76,52,621,315,4.6477,NEAR BAY,450000,1749
37.77,52,1269,639,3.575,NEAR BAY,500001,3777
37.77,52,1737,797,4.5052,NEAR BAY,500001,4791
37.78,52,2124,739,1.1185,NEAR BAY,55000,2764
37.78,52,1520,614,1.4554,NEAR BAY,375000,2297
37.78,52,153,29,3.8625,NEAR BAY,350000,326
37.77,52,168,55,3.2292,NEAR BAY,275000,437
37.77,52,1628,524,2.6083,NEAR BAY,193800,2528
37.78,32,313,105,2.5742,NEAR BAY,350000,484
37.77,52,582,222,3.4671,NEAR BAY,250000,1125
37.78,52,1055,382,1.8519,NEAR BAY,32500,1436
37.78,3,1441,919,4.7105,NEAR BAY,275000,4643
37.78,5,725,392,3.6037,NEAR BAY,187500,1920
37.79,52,113,27,4.6563,NEAR BAY,350000,118
37.81,26,4531,962,2.7909,NEAR BAY,250000,6461
37.78,52,286,148,1.6125,NEAR BAY,112500,666
37.77,52,1061,68,4.3958,NEAR BAY,225000,207
37.77,52,421,255,2.0548,NEAR BAY,162500,1082
37.77,52,1136,436,1.375,NEAR BAY,312500,1669
37.76,37,1846,557,1.3365,NEAR BAY,225000,1879
37.77,52,1266,626,2.7794,NEAR BAY,350000,2841
37.77,52,2619,1242,2.5755,NEAR BAY,325000,5541
37.76,52,2259,979,2.5403,NEAR BAY,250000,4617
37.77,52,1438,733,3.6031,NEAR BAY,275000,3493
37.76,52,868,329,3.8261,NEAR BAY,250000,1935
37.76,52,1051,562,2.8458,NEAR BAY,350000,2816
37.76,52,1145,666,4.2222,NEAR BAY,361600,3642
37.76,30,1935,1139,4.6053,NEAR BAY,386100,6299
37.75,28,2232,1321,4.3232,NEAR BAY,316200,6311
37.76,35,580,388,4.05,NEAR BAY,423100,2003
37.76,50,945,544,5.2519,NEAR BAY,376600,3158
37.76,51,810,442,5.6235,NEAR BAY,500001,3021
37.76,52,784,430,3.3702,NEAR BAY,370000,2440
37.76,52,816,438,3.9079,NEAR BAY,370000,2564
37.76,52,855,478,5.0731,NEAR BAY,405400,3005
37.76,52,1575,921,3.5655,NEAR BAY,427300,4788
37.76,52,751,464,4.75,NEAR BAY,500001,2701
37.76,52,909,481,4.2569,NEAR BAY,455400,2857
37.76,52,1531,822,3.3565,NEAR BAY,386400,4557
37.76,52,2280,1076,3.3937,NEAR BAY,270000,5599
37.76,52,2129,1037,3.5052,NEAR BAY,391200,5085
37.76,52,1082,488,2.6803,NEAR BAY,490000,2575
37.76,52,1270,332,2.0329,NEAR BAY,225000,1590
37.76,52,2007,596,2.5701,NEAR BAY,266700,2667
37.76,52,1630,590,1.65,NEAR BAY,265000,2104
37.76,46,2075,807,1.3824,NEAR BAY,212500,2967
37.75,52,1715,614,2.1289,NEAR BAY,250000,2466
37.75,52,1008,269,3.3816,NEAR BAY,262500,1509
37.75,52,639,259,2.1971,NEAR BAY,275000,1073
37.75,52,1155,439,2.2328,NEAR BAY,250000,2119
37.75,52,935,465,2.7173,NEAR BAY,300000,2499
37.75,52,1227,513,3.5536,NEAR BAY,400000,2640
37.75,52,1460,741,2.9052,NEAR BAY,400000,3470
37.75,52,1162,374,3,NEAR BAY,275000,1960
37.75,52,1181,575,3.575,NEAR BAY,396800,3295
37.75,52,871,474,4.0625,NEAR BAY,355600,2465
37.75,52,1012,475,4.0568,NEAR BAY,387900,2966
37.76,52,861,406,4.4318,NEAR BAY,437500,2766
37.75,52,839,456,4.7946,NEAR BAY,355600,2794
37.75,52,1144,591,4,NEAR BAY,375000,3751
37.75,52,801,411,4.2708,NEAR BAY,368900,2507
37.75,52,1043,519,3.7545,NEAR BAY,383700,3302
37.75,46,573,289,4.2667,NEAR BAY,338800,1810
37.75,52,725,338,5.0505,NEAR BAY,380400,1907
37.75,52,633,378,3.5114,NEAR BAY,347500,2008
37.75,52,1415,687,4.875,NEAR BAY,362200,4288
37.75,52,1191,589,3.95,NEAR BAY,347700,3583
37.75,52,1122,469,3.2632,NEAR BAY,306000,2697
37.74,52,1370,594,4.6547,NEAR BAY,325700,3337
37.74,52,856,394,3.0833,NEAR BAY,328100,2213
37.74,52,1079,472,5.0196,NEAR BAY,324300,2727
37.75,52,962,490,3.775,NEAR BAY,325900,2623
37.75,40,1824,952,5.0519,NEAR BAY,356100,5827
37.75,21,2304,1180,4.5469,NEAR BAY,409700,6704
37.74,23,2818,1198,4.2672,NEAR BAY,391900,7560
37.74,52,909,394,4.8382,NEAR BAY,294900,2440
37.74,23,118,40,4.5375,NEAR BAY,350000,228
37.74,52,1260,614,4.7437,NEAR BAY,331000,3981
37.74,52,1159,497,3.8846,NEAR BAY,333100,3176
37.74,52,724,301,5.3292,NEAR BAY,300900,1828
37.73,52,494,206,5.0602,NEAR BAY,298900,1366
37.73,52,461,212,5.0782,NEAR BAY,310800,1234
37.76,52,124,51,1.4886,NEAR BAY,450000,316
37.76,52,410,148,4.0042,NEAR BAY,208300,794
37.76,52,88,27,3.675,NEAR BAY,162500,185
37.76,52,712,398,3.9722,NEAR BAY,290900,2304
37.76,52,1047,476,4.5057,NEAR BAY,321600,2784
37.76,52,1645,596,3.7051,NEAR BAY,253700,4081
